company,locationid,plant,iso3,lon,lat,plant.id
AES CORP/DR GOVT,1013334,HIGUAMO,DOM,-69.297181,18.461557,17721
AES CORP/MITSUI,1043908,AES KELANTISSA,LKA,79.8872,6.9351,332
AES CORP/MITSUI,1068570,AMMAN EAST,JOR,36.078066,31.892896,1376
AES CORP/RIVERSTONE HOLDINGS,1079494,ALCUDIA AES,ESP,-3.097895,37.256659,64262
AES CORP/RIVERSTONE HOLDINGS,1079491,IZNALLOZ,ESP,-3.527619,37.392582,64259
AES CORP/RIVERSTONE HOLDINGS,1079493,PEDRO MARTINEZ,ESP,-3.231341,37.502901,64261
AES CORP/RIVERSTONE HOLDINGS,1079492,ALHAMA GRANADA,ESP,-3.989627,37.006893,64260
AES CORP/RIVERSTONE HOLDINGS,1079495,ACULA,ESP,-3.807458,37.084054,64263
AES CORP/RIVERSTONE HOLDINGS,1079496,MALAGON AES,ESP,-3.854187,39.166684,64264
AES CORP/RIVERSTONE HOLDINGS,1079490,VILLAMESIAS,ESP,-5.873068,39.245681,64258
AES CORP/RIVERSTONE HOLDINGS,1076648,DARRO,ESP,-3.294647,37.349868,62507
EDP - ENERGIAS DE PORTUGAL SA,1074122,VIRGEN ALFAJARIN,ESP,-0.910253,42.048177,59904
EDP - ENERGIAS DE PORTUGAL SA,1012718,FRANCE,PRT,-8.762535,41.893526,13946
EDP - ENERGIAS DE PORTUGAL SA,1069216,SEGUR,FRA,2.834672,44.29234,40415
EDP - ENERGIAS DE PORTUGAL SA,1011783,RIO BONITO (ES),BRA,-40.74611111,-20.04055556,37404
EDP - ENERGIAS DE PORTUGAL SA,1048160,PEIXE ANGICAL,BRA,-48.53916667,-12.025,34059
EDP - ENERGIAS DE PORTUGAL SA,1059396,CAMPOLLANO GRAMAL,ESP,-2.35419,38.9497,15658
EDP - ENERGIAS DE PORTUGAL SA,1012701,BOUCA,PRT,-8.461084,39.867199,5407
EDP - ENERGIAS DE PORTUGAL SA,1059395,CAMPOLLANO CABANA,ESP,-2.35419,38.9497,23624
EDP - ENERGIAS DE PORTUGAL SA,1073601,ARLANZON,ESP,-3.45784,42.322674,59448
EDP - ENERGIAS DE PORTUGAL SA,1012760,VILARINHO DAS FURNAS,PRT,-8.168159,41.702832,48202
EDP - ENERGIAS DE PORTUGAL SA,1073595,GUELTAS NOYAL PONTIVY,FRA,-1.951984,48.547812,59442
EDP - ENERGIAS DE PORTUGAL SA,1066565,MALLEN,ESP,-1.41994,41.900642,26819
EDP - ENERGIAS DE PORTUGAL SA,1012743,SABUGUEIRO-I,PRT,-7.64047,40.402294,38483
AFC ABATTOIRS PTY LTD,1067468,COOMINYA PLANT,AUS,152.5,-27.3833333,9295
AFC QUINTA E COSTA,1080293,BOURO AFC,PRT,-8.290463,41.656504,64765
AFFIRMA ENERGIA SOLAR,1081358,CAMPOS,ESP,3.019351959,39.43098905,65406
AFFIRMA ENERGIA SOLAR,1081359,INCA,ESP,2.910926342,39.72110133,65407
AFIN,1071272,VIA MAROSTICA,ITA,9.189505577,45.46426938,54400
AFKEN GROUP,1077369,SIRMA,TUR,28.313954,37.671336,63073
AFVAL ENERGIE BEDRIJF (AEB),1029710,AVI AMSTERDAM,NLD,4.889688492,52.3740272,2633
AFVALSTURING FRIESLAND (OMRIN),1072567,WEPERPOLDER LANDFILL,NLD,6.335506439,52.99161806,58279
AFVALSTURING FRIESLAND (OMRIN),1067593,ECOPARK DE WIERDE,NLD,5.918540955,52.95928999,11764
AFXANTIOU FARM,1078590,LIMASSOL AFXANTIOU,CYP,33.0333333,34.675,63749
AFYON SEKER FB,1053681,AFYON FACTORY,TUR,30.5433333,38.7566667,371
AG FUR ABFALLVER TURLIACHER,1039329,JABERG/KIRCHDORF,CHE,7.569185793,46.81795841,19927
EDP - ENERGIAS DE PORTUGAL SA,1011784,RIO PRETO,BRA,-41.84527778,-20.68888889,37482
AGA KHAN FOUNDATION,1070874,PAGOR,TJK,72.599462,38.405098,55090
AGA KHAN FOUNDATION,1070870,BARDARA,TJK,72.293165,38.11122,53662
AGA KHAN FOUNDATION,1070872,YANAHOR,TJK,72.3166667,38.2666667,53198
AGA KHAN FOUNDATION,1047038,KHOROG,TJK,71.553045,37.489744,22018
AGA KHAN FOUNDATION,1070875,BARCHADIV,TJK,72.476803,38.310652,51405
AGA KHAN FOUNDATION,1070868,VARD,TJK,69.539171,38.842367,56970
AGA KHAN FOUNDATION,1070869,DEKH,TJK,71.318235,38.063033,54474
AGA KHAN FOUNDATION,1070871,RAUMED,TJK,71.968061,37.968825,54386
AGA KHAN FOUNDATION,1070867,SHIPAK,TJK,71.334127,38.108313,56938
AGAOGLU ENERJI,1081213,MUT,TUR,33.438847,36.643887,65320
AGARAK HYDRO,1072094,AGARAK,ARM,44.468449,41.010722,57855
AGAUTA SUGARS,1047263,AGAUTA SUGAR MILL,IND,77.85,28.4,382
AGDER ENERGI AS,1059906,TRYLAND,NOR,7.9666667,58.25,46409
AGDER ENERGI AS,1010499,BERLIFOSS,NOR,8.5,59.1666667,4159
AGDER ENERGI AS,1032981,FINNDOLA,NOR,8.0895,59.1865,13455
AGDER ENERGI AS,1032985,SMELAND,NOR,7.4166667,58.6166667,42042
AGDER ENERGI AS,1010305,EVENSTAD,NOR,8.6833333,58.5666667,12908
AGDER ENERGI AS,1017064,HOYLANDSFOSS,NOR,6.8333333,58.2666667,18569
AGDER ENERGI AS,1032967,KULI,NOR,6.6333333,58.7166667,23261
AGDER ENERGI AS,1059905,KVINESDAL,NOR,6.95,58.3166667,23474
AGDER ENERGI AS,1018972,HUNSFOSS,NOR,7.97413,58.26936,18850
AGDER ENERGI AS,1021391,ULVUND,NOR,8.45,62.8666667,46990
AGDER ENERGI AS,1032965,FINSA,NOR,6.71694,58.66263,13458
AGDER ENERGI AS,1021389,IVELAND,NOR,7.8333333,58.3833333,19800
AGDER ENERGI AS,1032966,HAVERSTAD,NOR,7.0666667,58.1,17174
AGDER ENERGI AS,1032969,LOGNA,NOR,6.6666667,58.3166667,25623
AGDER ENERGI AS,1010506,TJONNESFOSS,NOR,8.5,59.1666667,45585
AGDER ENERGI AS,1025094,HOLEN,NOR,7.3333333,59.35,18119
AGDER ENERGI AS,1025093,BROKKE,NOR,8.9666667,58.65,5880
AGDER ENERGI AS,1010504,LONGERAK,NOR,7.85,58.75,25735
AGDER ENERGI AS,1010505,RYGENE,NOR,8.6333333,58.4,38365
AGDER ENERGI AS,1040450,FJELDSKAR,NOR,7.0833333,58,25312
AGDER ENERGI AS,1010500,DYNJANFOSS,NOR,8.5,59.1666667,11583
AGDER ENERGI AS,1032968,LAUDAL,NOR,7.5,58.25,24619
AGDER ENERGI AS,1059908,NISSERDAM,NOR,8.5,59.1666667,31352
AGDER ENERGI AS,1021390,NOMELAND,NOR,7.8333333,58.3833333,31441
AGDER ENERGI AS,1059902,ULEBERG,NOR,7.7833333,58.55,46931
AGDER ENERGI AS,1021388,HOVATN,NOR,7.6833333,58.9833333,18547
AGDER ENERGI AS,1010498,AMLI-NIDELV,NOR,8.3333333,58.45,1371
AGDER ENERGI AS,1010501,HEKNI,NOR,8.9666667,58.65,17373
AGDER ENERGI AS,1021392,STEINSFOSS,NOR,7.97413,58.26936,43182
AGDER ENERGI AS,1032964,BJELLAND,NOR,7.5166667,58.3833333,4798
AGDER ENERGI AS,1010502,HOGEFOSS,NOR,8.5,59.1666667,18035
AGDER ENERGI AS,1010503,JORUNDLAND,NOR,8.2666667,58.9,20539
AGDER ENERGI AS,1010497,AMLI-GJOV,NOR,8.3333333,58.45,1370
AGE INSAAT VE TICARET AS,1048757,FETHIYE,TUR,29.1163889,36.6216667,13367
AGENCE DE L'ENERGIE SA,1046529,REMERSCHEN,LUX,6.3516667,49.4886111,37029
AGENCIA DE RESIDUOS CATALYUNA,1081053,CAN BARBA,ESP,2.0166667,41.5666667,65215
AGENOR ENERGIEOPWEKKING BV,1046322,ROZENBURG AGENOR,NLD,4.248611,51.904167,38163
AGEPANTARKETT LAMINATEPARK,1009819,HEUSWEILER PLANT,DEU,6.9333333,49.35,17608
AGERSTED VARMEVERK AMBA,1009820,AGERSTED,DNK,10.29287,57.160353,392
AGGREKO PLC,1073958,GIKONDO RENTAL,RWA,30.0771,-1.9664,59760
AGGREKO PLC,1073959,MUKUNGWA RENTAL,RWA,29.7409,-1.8455,59761
AGGREKO PLC,1064131,EMBAKASI SUBSTATION,KEN,36.8166667,-1.2833333,12377
AGGREKO PLC,1045801,ELDORET RENTAL,KEN,35.269925,0.520356,12237
AGGREKO PLC,1076572,CAP-DES-BICHES AGGREKO,SEN,-17.3077778,14.7219444,62441
AGINCOURT RESOURCES LTD,1061934,WILUNA GOLD,AUS,120.2166667,-26.6,49782
AGIP SPA,1009823,FORNOVO TARO PETROCHEM,ITA,10.100981,44.69196,13758
AGIP SPA,1009826,PORTO MARGHERA AGIP,ITA,12.2238889,45.4511111,35467
AGIP SPA,1009830,VENEZIA REFINERY,ITA,12.3266667,45.4386111,47937
AGIP SPA,1025416,CASIRATE D'ADDA AGIP,ITA,9.566255,45.496775,7317
AGIP SPA,1051384,ARCO VILLANO,ECU,-77.4833333,-1.5,1940
AGIP SPA,1009829,TORRENTE TONE,ITA,15.006235,41.748334,45958
AGL ENERGY LTD,1062649,BROWN HILL,AUS,138.8833333,-33.4,5944
AGL ENERGY LTD,1060043,BANIMBOOLA,AUS,147.5833333,-36.5666667,3189
AGL ENERGY LTD,1032356,PORT MELBOURNE,AUS,144.9422836,-37.83961457,35392
AGL ENERGY LTD,1057530,PINDARI DAM,AUS,151.1,-29.3333333,34647
AGL ENERGY LTD,1030166,EILDON,AUS,145.9166667,-37.2333333,11931
AGL ENERGY LTD,1081046,JACKSON STREET LANDFILL,AUS,147.2759342,-42.83342962,65212
AGL ENERGY LTD,1030164,CLOVER VICTORIA,AUS,147.2166667,-36.8,8904
AGL ENERGY LTD,1061554,SHOALHAVEN LANDFILL,AUS,150.6,-34.8833333,41367
AGL ENERGY LTD,1061149,GOSNELLS LANDFILL,AUS,116,-32.0833333,15553
AGL ENERGY LTD,1014361,TORRENS ISLAND,AUS,138.5333333,-34.8,45957
AGL ENERGY LTD,1019041,COPETON INVERELL,AUS,151.1166667,-29.7833333,9315
AGL ENERGY LTD,1030175,ROYSTON,AUS,143.1833333,-36.7666667,38159
AGL ENERGY LTD,1019042,GLENBAWN DAM,AUS,151.001205,-31.098499,15260
AGL ENERGY LTD,1067356,WEST NOWRA LANDFILL,AUS,150.6,-34.8833333,49365
AGL ENERGY LTD,1065303,ANGASTON,AUS,139.0333333,-34.5,1541
AGL ENERGY LTD,1030165,DARTMOUTH VICTORIA,AUS,147.5833333,-36.5666667,10261
AGL ENERGY LTD,1019040,BURRENDONG,AUS,148.6166667,-32.25,6358
AGL ENERGY LTD,1062864,BOGONG,AUS,147.2166667,-36.8,5107
AGL ENERGY LTD,1030163,CAIRN CURRAN RESERVOIR,AUS,144.0833333,-36.9833333,6611
AGL/TEPCO/RATCH/MTAA SUPER,1022059,LOY YANG A,AUS,146.5769444,-38.25444444,26026
AGNER CHRISTENSEN,1042382,HJORRING/GULDAGER AC,DNK,9.98229146,57.46416944,17933
AGR UNTERNEHMENSGRUPPE,1052148,EMSCHERBRUCH LANDFILL,DEU,7.05,51.5166667,12434
AGR UNTERNEHMENSGRUPPE,1028840,RZR HERTEN,DEU,7.7333333,47.55,38381
AGRANA ZUCKER GMBH,1030530,TULLN PLANT,AUT,16.05857849,48.32829459,46558
AGRARGENOSSENSCHAFT,1009834,REINSBERG,DEU,14.7833333,51.1666667,37001
AGRARGENOSSENSCHAFT CLAUSNITZ,1054898,CLAUSNITZ VESTAS,DEU,13.5,50.7333333,8818
AGRAWAL OIL EXTRACTIONS LTD,1081450,NEORA OIL PLANT,IND,81.6333333,21.2333333,65469
AGRICOLA CORVEZZO,1078380,CORVEZZO WINERY,ITA,12.6111111,45.7116667,63599
AGRICOLA LA MOKA SA,1009837,LA MOKA,GTM,-89.45,14.8,23798
AGRICOLA SIEMEL LTDA,1060840,BUIN,CHL,-70.75,-33.7333333,6171
AGRICON,1042278,SALLE DELLE LANGHE,ITA,8.080143,44.395235,38882
AGRIGOLD PROJECTS LTD (AGPL),1081011,HASNAPUR BIOMASS,IND,79.45,15.9833333,65202
AGRILEC LTD,1044639,HAVERIGG-2,GBR,-3.292634355,54.19972589,17172
EDP - ENERGIAS DE PORTUGAL SA,1012705,CANICADA,PRT,-8.180356,41.657987,6948
AGRIVIND AB,1045566,RODOVALEN,SWE,14.1,62.35,37807
EDP - ENERGIAS DE PORTUGAL SA,1012737,PRACANA,PRT,-7.875359,39.568571,35642
AGRO CARE,1072459,MIDDENMEER AGRO CARE,NLD,4.998611,52.806667,58185
AGRO INDUSTRIAS BACKUS SA,1052255,PLANTA NORTE,PER,-79.7141667,-6.1519444,34891
AGRO MASKINER AB,1055508,LUMMELUNDA AGRO,SWE,18.40647697,57.7361882,26181
AGROELECTRICA TUDELANA SA,1051391,LAS ROZAS,ESP,4,40,24569
AGROELECTRICA TUDELANA SA,1009840,MELIDA,ESP,-6.343657,38.916109,27963
AGROGAZ SP ZOO,1070834,LISZKOWO ETHANOL,POL,17.319522,53.229645,51551
AGROINSA,1048320,VICTORIA DE JULIO MILL,NIC,-86.097056,12.197317,48092
AGROKLAS,1063848,SLAVKOV U BRNA,CZE,16.87649206,49.15325412,41991
AGROLAND SA,1078887,MALDONADO AGROLAND,URY,-54.55,-34.6,63920
AGROPECURIA DE GUISSONA,1039605,GUISSONA,ESP,1.3,41.7833333,16251
AGROPODNIK,1063849,SEBETOV,CZE,16.71162204,49.54861964,40351
AGROTEC LTDA,1074357,SAO BENTO,BRA,-47.94638889,-18.16583333,60099
AGROTEC SERVICES LTD,1009841,LAGOS AGROTEC,NGA,3.3958333,6.4530556,24070
AGROVOJVOD INA,1009842,NOVI SAD AGROVO,SRB,19.8369444,45.2516667,31784
AGSM VERONA SPA,1009846,FORTE PROCOLO,ITA,10.997788,45.434186,13844
AGSM VERONA SPA,1009844,BANCHETTE,ITA,10.997788,45.434186,3115
AGSM VERONA SPA,1050620,VERONA CHP,ITA,10.997788,45.434186,48010
AGSM VERONA SPA,1009852,VERONA DEP,ITA,10.997788,45.434186,48011
AGSM VERONA SPA,1009850,VALBONA,ITA,12.2833333,45,47548
AGSM VERONA SPA,1009845,CENTRO CITTA,ITA,10.997788,45.434186,7647
AGSM VERONA SPA,1009851,VERONA BORGO TRENTO,ITA,10.997788,45.434186,48008
AGSM VERONA SPA,1009847,GOLOSINE,ITA,10.997788,45.434186,15425
AHIKOY ENERJI,1048756,AHIKOY,TUR,38.113703,39.371002,471
AHLBERGS ALVA AB,1042472,NAS AHLBERGS,SWE,18.25,57.1,30525
AHLBERGS ALVA AB,1055509,NAS GUSTEN,SWE,18.25,57.1,30542
AHLSTROM CORP,1025234,KAMMERER,DEU,8.05,52.2666667,21041
AHLSTROM CORP,1069311,ROTTERSAC MILL,FRA,0.730752,44.836214,38073
AHMEDABAD STEELCRAFTS LTD,1009906,LAMBA AHMEDABAD,IND,69.3166667,21.9,24254
AHMEDABAD TELEPHONE CABLES,1009907,AHMEDABAD TEL CABLES,IND,72.6166667,23.0333333,478
AHMET BUYUCULCU,1009908,ISPARTA,TUR,30.5522222,37.7644444,19697
AHMET MANCO,1009909,AKKOPRU CADDESI,TUR,28.7179184,36.92203811,635
AHMET OGLAN KOYU,1009910,CORUM,TUR,34.953333,40.548889,9454
AHRAM SPINNING & WEAVING,1047232,AHRAM FACTORY,EGY,31.250532,30.125114,481
AHRENVIOELFELD WINDPARK,1054549,AHRENVIOELFELD,DEU,9.052391052,54.48579624,483
AI ESCH SA,1043009,BAITMENTS D'HAB,LUX,5.9805556,49.4958333,2924
AIA AGRICOLA SPA,1079140,VILLAGENZERLA PLANT,ITA,11.6166667,45.4333333,64048
AIFURU GOJO BLDG,1009919,AIFURU GOJO BLDG,JPN,135.7538509,35.02106999,506
AILOS THOMAS KEMPPEL KG,1009920,LITZOW BEI NAUEN,DEU,13.41053009,52.52436817,25454
AIM VICENZA,1047017,VICENZA NEW,ITA,11.540898,45.557294,48081
AIM VICENZA,1009747,LOBIA,ITA,11.540898,45.557294,25550
AIM VICENZA,1009748,VICENZA,ITA,11.540898,45.557294,48080
AIMERI SPA,1033913,DISCARICA AIMERI,ITA,9.189505577,45.46426938,513
EESTI ENERGIA SA,1076246,VIRTSU EE,EST,23.5238889,58.57,62165
EESTI ENERGIA SA,1014068,IRU,EST,25.025,59.4766667,19583
AIR LIQUIDE SA,1061467,PERNIS EXTENSION,NLD,4.34219,51.89098,34242
AIR LIQUIDE SA,49364,SCOTFORD AIR LIQUIDE,CAN,-113.2186975,53.71684477,40269
EESTI ENERGIA SA,1014071,ULEMISTE,EST,24.75352764,59.43695834,46933
EESTI ENERGIA/VKG ENERGIA,1014070,KOHTLA-JARVE,EST,27.2730556,59.3986111,22626
AIR LIQUIDE SA,1015903,BOTLEK ENECO,NLD,4.479167,51.9225,5391
AIR LIQUIDE SA,1016765,ROZENBURG EUROGEN,NLD,4.248611,51.904167,38165
EEW GMBH & CO WITTESHEIM KG,1070583,MONHEIM,DEU,6.8833333,51.0833333,51644
AIR LIQUIDE SA,1042643,RHODIA ST-FONS EXT,FRA,4.860567,45.708803,37203
AIR LIQUIDE SA,1046686,FOS-SUR-MER LYONDELL,FRA,4.944567,43.437738,13869
AIR LIQUIDE SA,1009922,PORT HARCOURT AIR LIQUIDE,NGA,7.013404,4.777423,35366
AIR LIQUIDE SA,1053960,ASSEMINI WTG,ITA,8.9969444,39.2905556,2365
EGCO GROUP,1024714,QUEZON,PHL,121.7311111,14.1911111,36291
EGD ASSEN,1010453,ASSEN PROVINCIEHUIS,NLD,6.5625,52.996667,2366
EGD ASSEN,1014076,CENTRUM VAN BOEYEN-OORD,NLD,6.5625,52.996667,7660
EGD ASSEN,1014079,TBV KWEKERIJ CEWACO,NLD,6.5625,52.996667,44790
EGD GRONINGEN EN DRENTHE,1014075,CENTRUM MW WOELWIJK,NLD,6.790278,53.164167,7659
AIR PRODUCTS NEDERLAND,1009924,ROZENBURG AIR PRODUCTS,NLD,4.248611,51.904167,38164
AIRBUS,1057109,BROUGHTON WING SKIN,GBR,-3,53.1666667,5939
AIRBUS,1062979,AIRBUS GETAFE,ESP,-3.70256424,40.41650209,533
AIRBUS,1057110,BROUGHTON WEST,GBR,-3,53.1666667,5938
AIRBUS,1057108,BROUGHTON STRINGERS,GBR,-3,53.1666667,5937
AIREDALE HOSPITAL,1009925,AIREDALE HOSPITAL,GBR,-1.906642914,53.86791486,536
AIRPORT ENERGY SA,1073842,LUX-FINDEL AIRPORT,LUX,6.13,49.6116667,59659
AISA SPA,1067759,AREZZO WTE,ITA,11.076573,46.366811,1982
AISCONDEL SA,1009927,VILASECA PLANT,ESP,1.25,41.1166667,48203
AISEN SEIKI CO LTD,1009928,NISHIO AISEN,JPN,137.05,34.8666667,31331
AISHIN SEIKI CO LTD,1051697,HANDA ELECTRONICS PLANT,JPN,136.9333333,34.8833333,16773
AITKEN SPENCE & CO LTD,1057715,EMBILIPITIYA,LKA,81.4091,7.109,12384
AITUTAKI POWER SUPPLY (APS),1043292,AITUTAKI,COK,-159.7811111,-18.8713889,552
AJ NOTENBOOM,1009935,KUBAARD NOTENBOOM,NLD,5.57071209,53.11911751,23198
AJA ZIJLMANS,1009936,WIERINGERWERF ZIJLMANS,NLD,5.026389,52.850833,49665
AJANTA TRANSISTOR CLOCK MFG CO,1009937,LAMBA AJANTA,IND,69.3166667,21.9,24255
AJGEZARD HYDRO,1072095,AJGEZARD,ARM,44.5136111,40.1811111,57856
AJINOMOTO CO LTD,1032361,PASIG PLANT,PHL,121.0613966,14.58690604,33785
AJINOMOTO CO LTD,1009939,KAWASAKI AJINMOTO,JPN,139.7172222,35.5205556,21584
AJOVER SA,1042821,AJOVER PLANT,COL,-74.08175468,4.60970585,575
AJOVER SA,1042822,AJOVER-LLANOS PLANT,COL,-74.08175468,4.60970585,576
AKANE VILLAGE,1073510,AKANE VILLAGE,MAR,-5.148699,35.270532,59362
AKB FORES AD,1067530,POLIMERI,BGR,27.5694444,43.2222222,35118
AKB FORES AD,1067531,KOSTENETS HHI,BGR,23.8166667,42.2666667,22893
AKBASLAR TEKSTIL,1053303,GURSU AKBASLAR,TUR,29.194872,40.218757,16349
AKCA TEKSTIL,1053470,DENIZLI AKCA,TUR,29.0875,37.7741667,10557
AKERSHUS ENERGIVERK (AEV),1032359,SKOTFOSS,NOR,9.5,59.2,41945
AKERSHUS ENERGIVERK (AEV),1034398,KLOSTERFOSS,NOR,9.60897,59.20962,22484
AKERSHUS ENERGIVERK (AEV),1024308,SKONNINGSFOSS,NOR,11.38754,59.12478,41934
AKERSHUS ENERGIVERK (AEV),1028119,TISTEDALSFOSS-2,NOR,11.38754,59.12478,45548
AKIJ FOOD & BEVERAGE LTD,1071460,MANIKGONJ PLANT,BGD,90.0125,23.8552778,54834
AKIN TEKSTIL,1053400,LULEBURGAZ AKIN,TUR,27.359181,41.403848,26166
AKITA CITY GAS AUTHORITY,1009955,AKITA CITY GAS,JPN,140.1166667,39.7166667,620
AKITA PREFECTURE,1009968,YAMASE,JPN,140.1,39.7166667,50489
AKITA PREFECTURE,1009957,HAYAKUCHI,JPN,140.45,40.2666667,17206
AKITA PREFECTURE,1009956,HACHIMANTAI,JPN,140.80445,40.142985,16437
AKITA PREFECTURE,1009963,RICE CLEANING CENTER,JPN,140.1166667,39.7166667,37254
AKITA PREFECTURE,1009969,YOROIBATA,JPN,140.6666667,39.7666667,53809
AKKANAT HOLDING,1053395,CORLU BEYBO,TUR,27.8,41.1591667,9372
AKKOK GRUP,1054358,KEMALPASA AKENERJI,TUR,27.41731,38.426206,21744
AKKOK GRUP,1066647,DENIZLI DEBA,TUR,29.0875,37.7741667,10556
AKKOK GRUP,1049302,CORLU MEBAL,TUR,27.8,41.1591667,9377
AKKOK GRUP,1009943,ALAPI AKE,TUR,31.379171,41.169397,799
AKKOK GRUP,1040058,BOZUYUK AK,TUR,30.0366667,39.9077778,5501
AKKOK GRUP,1066645,USAK USOB,TUR,29.405799,38.673511,47318
AKKOK GRUP,1066646,ORHANGAZI,TUR,29.3088889,40.4891667,32744
AKKOK GRUP,1068377,AYYILDIZ,TUR,27.9766667,40.3522222,3136
AKKOK GRUP,1066644,GURSU AK,TUR,29.194872,40.218757,16348
AKKOK GRUP,1009944,CERKEZKOY AK,TUR,28.042778,41.047222,7704
AKKUMULATORENFABRIK DR JUNGFER,1009973,JUNGFER,AUT,15.75,46.9666667,20643
AKKUMULATORENFABRIK DR JUNGFER,1009972,BARENGRABEN,AUT,14.3166667,47.95,3328
AKOZ GROUP,1076775,UZUNDERE-1,TUR,40.8,40.9,62620
AKSAI KAZAK ELECTRIC POWER,1077725,AKSAI KAZAK,CHN,94.25,39.4666667,63257
AKSARAY AZMI MILLI TAS,1033964,AZMI MILLI UN,TUR,34.02537,38.37255,2711
AKSEL SKOVEN,1042389,HJORRING/GULDAGER SK,DNK,9.98229146,57.46416944,17940
AKSHAY PROFILES (P) LTD,1075827,CHILAKALURIPET MAJOR,IND,80.45,16.3,61574
AKSU GRUP,1020635,YAMULA DAM,TUR,35.248718,38.88057,50503
AKSU GRUP,1009975,CAYKOY,TUR,29.535134,37.258199,7487
AKSU GRUP,1057394,AYEN OSTIM,TUR,32.744944,39.970238,2690
AKSU GRUP,1043571,CAMLICA-I,TUR,35.4816667,37.9119444,6814
AKSU GRUP,1010558,KISIK AYEN,TUR,36.339843,37.40948,22325
AKSU GRUP,1079055,AKBUK,TUR,27.2677778,37.3755556,64011
AKSU GRUP,1020636,KAYSERI KEU,TUR,35.485278,38.732222,21641
AKTEKS AKRILIK IPLIK,1051857,AKSEN,TUR,37.857998,37.450921,14766
AKTEKS AKRILIK IPLIK,1078655,AKTEKS,TUR,37.857998,37.450921,63788
AKTIN TEKSTIL,1078696,CORLU ATKIN,TUR,27.8,41.1591667,63808
AKTOBEMUNAIGAS,1040011,ZHANAZHOL,KAZ,66.4894444,54.3916667,50993
AKTURBO LTD,1009977,AKTUBINSK,KAZ,57.20718384,50.27968676,658
AKUO ENERGY,1081104,GERY,FRA,5.294889,48.781594,65247
AKUO ENERGY,1080253,PLEUGRIFFET,FRA,-2.684543,47.985944,64734
AKUO ENERGY,1081108,SAINT-CHARLES SOLAIRE,FRA,2.895412445,42.69763969,65250
AKUO ENERGY,1081109,LOGISTISUD,REU,55.47811,-21.339298,65251
AKUO ENERGY,1081105,LE SYNDICAT,REU,55.47811,-21.339298,65248
AKUO ENERGY,1078352,RAPALE,FRA,9.302815,42.590704,63575
AKUO ENERGY,1078789,FM LOGISTIC LAUDUN TERMINAL,FRA,4.6666667,44.1,63868
AKUO ENERGY,1081103,LES VIGNES,FRA,1.508002,48.801107,65246
AKZO NOBEL NV,1009984,AKZO EMMEN,NLD,6.906944,52.779167,668
AKZO NOBEL NV,1009983,AKZO DUREN,DEU,6.4833333,50.8,666
AKZO NOBEL NV,1009982,AKZO SALINCO,NLD,6.309722,52.050833,669
AKZO NOBEL NV,1009987,AKZO KLEEFSE WAARD,NLD,5.93951,51.96789,670
AKZO NOBEL NV,1009988,VELPERWEG,NLD,5.911111,51.98,47914
AKZO NOBEL NV,1009978,AKZO ARNHEM (VELPERWEG),NLD,5.911111,51.98,664
AKZO NOBEL NV,1009979,AKZO ROTTERDAM,NLD,4.479167,51.9225,672
AKZO NOBEL NV,1009985,AKZO OBERNBURG,DEU,8.9,51.2333333,671
AKZO NOBEL NV,1009986,AKZO EDE,NLD,5.658333,52.033333,667
AKZO NOBEL NV,1009980,AKZO DELESTO,NLD,6.95605,53.32045,665
AL AWEIDHA SHIPPING & MARINE,1010556,AWEIDHA POLIMEX,ARE,54.3666667,24.4666667,2673
AL FURAT PETROLEUM CO,1009989,OMAR REFINERY,SYR,36.262544,34.753314,32528
AL GHUBRAH POWER & DESAL CO,1024814,GHUBRAH,OMN,57.193729,23.529541,15053
AL HAMSHARI HOSPITAL,1071880,AL HAMSHARI HOSPITAL,LBN,35.3688889,33.5630556,57659
AL KARAM TEXTILE MILLS LTD,1009990,AL KARAM,PAK,72.15,30.5333333,679
AL MIRFA POWER CO,1009644,MADINET ZAYED,ARE,53.729897,23.630726,26500
AL MIRFA POWER CO,1009646,MIRFA,ARE,53.490769,24.099107,28669
AL SINDACO DI CHIUSA PESIO,1062689,CHIUSA PESIO,ITA,7.675436,44.32643,8487
AL SINDIAN PAPER MILL SAE,1059748,AL SINDIAN MILL,EGY,31.24966621,30.06263142,684
AL-AMARAH GRAIN STORAGE,1082190,AL-AMARAH GRAIN,IRQ,47.139595,31.840638,65984
AL-MAHDI ALUMINUM CORP,1009995,AL-MAHDI SMELTER,IRN,56.2808,27.1865,727
AL-NOOR FERTILIZER INDUSTRIES,1046776,AL-NOOR FERTILIZER,PAK,67.0822,24.9056,740
AL-NOOR SUGAR CO LTD,1009992,SHAHMURAD SUGAR,PAK,72.41408,31.62016,40814
AL-RASHID HOTEL,1071481,AL-RASHID HOTEL,IRQ,44.400876,33.340582,53320
AL-RASS TOWN,1009998,AL-RASS,SAU,43.497298,25.869441,748
AL-RUSTAQ HOSPITAL,1071683,AL RUSTAQ HOSPITAL,OMN,57.424444,23.390833,57491
EIGG ELECTRIC LTD,1076542,EIGG-1,GBR,-5.6166667,57.8333333,62417
EIGG ELECTRIC LTD,1076545,EIGG DIESEL,GBR,-5.6166667,57.8333333,62420
EIGG ELECTRIC LTD,1076543,EIGG-2,GBR,-5.6166667,57.8333333,62418
ALAJARVEN SAHKO OY,1010003,KOSKENVARSI,FIN,23.7333333,62.95,22880
