gppd_id,name,dukes_name,repd_name,capacity,fuel,repd_id,geo_id,carma_id,repd_id2,owner,year_of_data,source,url,latitude,longitude,geolocation_source
GBR0005835,Southill Solar (resubmission),,Southill Solar (resubmission),4.5,Solar,5835,,,,Sustainable Charlbury (Community),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8588,-1.475,UK Renewable Energy Planning Database
GBR0000935,Cross Green ERF,,Cross Green ERF,11.6,Waste,935,,,,Veolia,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7882,-1.5036,UK Renewable Energy Planning Database
GBR0000932,Runcorn EfW,Runcorn EfW,Runcorn EfW,81.0,Waste,932,,,,INEOS Chlor / Viridor-Laing,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3257,-2.7524,UK Renewable Energy Planning Database
GBR0000930,Wilton 11 EfW,,Wilton 11 EfW,49.0,Waste,930,,,,SUEZ / Sembcorp UK,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.5674,-1.0967,UK Renewable Energy Planning Database
GBR0005780,Eastcroft EfW (Lines 1 & 2),,Eastcroft EfW (Lines 1 & 2),9.0,Waste,5780,,,,FCC Environment,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9461,-1.1353,UK Renewable Energy Planning Database
GBR2000476,NI Cluster Knockairn Road,NI Cluster Knockairn Road,,5.39847,Solar,,,,,,None,,,None,None,
GBR0005786,Park Farm,,Park Farm,4.0,Solar,1453,,,,BNRG (BL Solar),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8059,-0.717,UK Renewable Energy Planning Database
GBR0002867,St John Hill,,St John Hill,7.7,Wind,2867,,,,Auquhirie Land Company Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.8935,-2.2724,UK Renewable Energy Planning Database
GBR0002866,Ballymena,Ballymena,Ballymena Wind Park Limited,4.6,Wind,2866,,,,White Young Green Planning,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8795,-6.2332,UK Renewable Energy Planning Database
GBR0004609,Hunterston Test Centre,,Hunterston Test Centre,13.0,Wind,4609,,,,Scottish Enterprise/SSE,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.736,-4.888,UK Renewable Energy Planning Database
GBR0004526,Aikengall,,Aikengall,48.0,Wind,4526,,,,Community Wind Power (01928 734544),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.9172,-2.4901,UK Renewable Energy Planning Database
GBR0004604,St Breock,St Breock,St. Breock Re-Power (Resubmission),10.261,Wind,4604,,,,REG & Blackrock,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4956,-4.8213,UK Renewable Energy Planning Database
GBR0004527,Windy Standard,Windy Standard,Windy Standard,21.6,Wind,4527,,49822,,Fred Olsen Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.2971,-4.1829,UK Renewable Energy Planning Database
GBR0004601,Kinegar Quarry (resubmission),,Kinegar Quarry (resubmission),5.0,Wind,4601,,,,Airvolution Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.9348,-2.3637,UK Renewable Energy Planning Database
GBR0004600,Penmanshiel Wind Farm,,Penmanshiel Wind Farm,28.7,Wind,4600,,,,RES,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.8969,-2.3213,UK Renewable Energy Planning Database
GBR2000657,Foyers,Foyers,,300.0,Hydro,,3219,,,,None,,,None,None,
GBR0004113,East Midlands Airport,,East Midlands Airport,1.0,Wind,4113,,,,Wind Direct,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.8262,-1.3427,UK Renewable Energy Planning Database
GBR0003396,Welton Of Creuchies,,Welton Of Creuchies,9.2,Wind,3396,,,,Mr And Mrs I And J Ferguson/ Green Cat Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.637,-3.2794,UK Renewable Energy Planning Database
GBR0002268,Wick Farm (Burnham on Crouch),,Wick Farm (Burnham on Crouch),5.0,Solar,2268,,,,Countryside Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6272,0.843,UK Renewable Energy Planning Database
GBR1000431,Storr Lochs,Storr Lochs,,2.4,Hydro,,,43376,,Scottish and Southern: Small Hydros,2017,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes,57.3,-6.25,CARMA
GBR0003647,Moy,Moy,Moy Wind Farm (2nd Application),60.0,Wind,3647,,,3719,Eneco,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.3888,-4.0488,UK Renewable Energy Planning Database
GBR0003392,Bears Down,Bears Down,Bears Down Wind Farm,9.6,Wind,3392,,3711,,Natural Power,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.4703,-4.9556,UK Renewable Energy Planning Database
GBR0003390,Lambrigg,Lambrigg,Lambrigg Wind Farm,6.5,Wind,3390,,24292,,Lambrigg Windfarm Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.3363,-2.6351,UK Renewable Energy Planning Database
GBR0003391,Far Old Park Farm Wind Farm,,Far Old Park Farm Wind Farm,4.6,Wind,3391,,,,Windprospect (a subsidiary of Windcluster Ltd.),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.1839,-3.1814,UK Renewable Energy Planning Database
GBR0002261,Homestead,Homestead,Homestead Farm (Alderton),3.9536,Solar,2261,,,,CEE,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.1026,-0.9232,UK Renewable Energy Planning Database
GBR0002260,Welbeck,Welbeck,Welbeck Solar / Hazel Gap,11.2608,Solar,2260,,,,Solar century / Magnetar Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.2406,-1.108,UK Renewable Energy Planning Database
GBR0002263,Arna Wood Solar,,Arna Wood Solar,6.2,Solar,2263,,,,BE Renewables (on behalf of Arna Wood),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.0223,-2.8228,UK Renewable Energy Planning Database
GBR0002265,Clayhill Farm,,Clayhill Farm,10.0,Solar,2265,,,,Anesco,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.9874,-0.4818,UK Renewable Energy Planning Database
GBR0002264,Knottingley A,,Knottingley A,5.0,Solar,2264,,,,Envantage Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7028,-1.2423,UK Renewable Energy Planning Database
GBR0003398,Droop Hill Wind Farm x,,Droop Hill Wind Farm x,4.6,Wind,3398,,,,Macphie Of Glenbervie Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.9229,-2.4007,UK Renewable Energy Planning Database
GBR0002266,Paddock Wood,,Paddock Wood,9.2,Solar,2266,,,,Foresight Solar Fund,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.1726,0.412,UK Renewable Energy Planning Database
GBR0004118,Dunmaglass,Dunmaglass,Dunmaglass Wind Farm,94.1,Wind,4118,,,,Scottish and Southern Energy (SSE),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.2515,-4.2558,UK Renewable Energy Planning Database
GBR0003201,Earlsburn,Earlsburn,Earlsburn,37.5,Wind,3201,,11616,,Falck Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.0708,-4.0955,UK Renewable Energy Planning Database
GBR0003028,Advanced Manufacturing Research Centre,,Advanced Manufacturing Research Centre,2.6,Wind,3028,,,,,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3876,-1.3779,UK Renewable Energy Planning Database
GBR0004044,Green Rigg,Green Rigg,Green Rigg,36.0,Wind,4044,,,,EDF/China General Nuclear Power Corporation,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.1323,-2.127,UK Renewable Energy Planning Database
GBR0004042,Townlands of Carrickatane,,Townlands of Carrickatane,20.7,Wind,4042,,,,Northern Wind Power,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8949,-7.1997,UK Renewable Energy Planning Database
GBR0004041,Crighshane,,Crighshane,28.0,Wind,4041,,,,Energia Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.6399,-7.7526,UK Renewable Energy Planning Database
GBR0004736,Wisbech Solar Park,Wisbech Solar Park,Wisbech Solar Farm,3.40472,Solar,4736,,,,British Solar Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6379,0.1621,UK Renewable Energy Planning Database
GBR0004739,Snettisham Solar Farm,,Snettisham Solar Farm,2.7,Solar,4739,,,,Solar Associates,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.868,0.9202,UK Renewable Energy Planning Database
GBR0003021,Whittlesey,Whittlesey,Whittlesey,9.0,Wind,3021,,,,REG Windpower (previously Cornwall Light and Power),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.558,-0.1719,UK Renewable Energy Planning Database
GBR0004048,Crockagarran,,Crockagarran,15.0,Wind,4048,,,,ESB,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.5502,-7.0168,UK Renewable Energy Planning Database
GBR0003809,Milton of Fisherie Wind Cluster,,Milton of Fisherie Wind Cluster,4.6,Wind,3809,,,,LocoGen,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.6204,-2.4191,UK Renewable Energy Planning Database
GBR0003806,Auchinderran Wind Farm,,Auchinderran Wind Farm,2.4,Wind,3806,,,,Green Cat Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.5814,-2.6468,UK Renewable Energy Planning Database
GBR0003807,The Limes Wind Turbines,,The Limes Wind Turbines,1.7,Wind,3807,,,,Countryside Solutions,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7518,-0.2348,UK Renewable Energy Planning Database
GBR0003804,Myreton Crossroads,,Myreton Crossroads,1.6,Wind,3804,,,,Seren Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.599,-2.8425,UK Renewable Energy Planning Database
GBR0003802,Land at Overside and Greenwellheads Farms,,Land at Overside and Greenwellheads Farms,9.2,Wind,3802,,,,Greenside Wind Energy Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.5822,-1.8993,UK Renewable Energy Planning Database
GBR0003803,Lancaster University (wind),,Lancaster University (wind),2.0,Wind,3803,,,,Lancaster University,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.0072,-2.7795,UK Renewable Energy Planning Database
GBR0005536,Wick Lane Solar Ltd,,Wick Lane Solar Ltd,2.8,Solar,5536,,,,Navitas Project,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.2698,-2.9624,UK Renewable Energy Planning Database
GBR0005125,Bluegates Solar Park,,Bluegates Solar Park,10.5,Solar,5125,,,,Edgar Middleton,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8607,1.005,UK Renewable Energy Planning Database
GBR2000088,Wymeswold,Wymeswold,,2.127,Solar,,,,,,None,,,None,None,
GBR0005530,Land at Hill Farm,,Land at Hill Farm,1.2,Solar,5530,,,,Hill Farm,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.725,-1.4457,UK Renewable Energy Planning Database
GBR2000080,Trewidland,Trewidland,,5.045,Solar,,,,,,None,,,None,None,
GBR0005531,Land to North West of Lodge Farm (Park Farm),,Land to North West of Lodge Farm (Park Farm),4.0,Solar,5531,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6198,-2.9922,UK Renewable Energy Planning Database
GBR0002724,Cairnmore Farm,,Cairnmore Farm,2.6,Wind,2724,,,,,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.3153,-2.8137,UK Renewable Energy Planning Database
GBR0000122,Tyrone Energy 1,,Tyrone Energy 1,2.1,Biomass,122,,,,Mr Tim Traill,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8521,-7.4065,UK Renewable Energy Planning Database
GBR0004138,Maerdy,Maerdy,Maerdy,24.0,Wind,4138,,,,Greencoat UK Wind,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6978,-3.5179,UK Renewable Energy Planning Database
GBR0000124,Evermore Renewable Energy (CHP) / Lisahally Power Station,,Evermore Renewable Energy (CHP) / Lisahally Power Station,15.0,Biomass,124,,,,ERE Developments,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.0346,-7.2512,UK Renewable Energy Planning Database
GBR0005532,Seaton Road Solar Farm,,Seaton Road Solar Farm,4.0,Solar,5532,,,,SBC Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5853,-0.709,UK Renewable Energy Planning Database
GBR0000127,Markley Group (Premiere Kitckens) Biomass,,Markley Group (Premiere Kitckens) Biomass,2.1,Biomass,127,,,,Markley Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8101,-2.282,UK Renewable Energy Planning Database
GBR0004133,Easter Tolmauds,,Easter Tolmauds,1.6,Wind,4133,,,,Frank A Smart & Son Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.157,-2.6219,UK Renewable Energy Planning Database
GBR0000129,Heathrow Airport Biomass CHP,,Heathrow Airport Biomass CHP,1.8,Biomass,129,,,,Heathrow Airport,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.4592,-0.4595,UK Renewable Energy Planning Database
GBR2000317,Sellindge,Sellindge,,11.209,Solar,,,,,,None,,,None,None,
GBR2000316,Ramsey Heights,Ramsey Heights,,4.974,Solar,,,,,,None,,,None,None,
GBR0004425,Wathegar 2 Wind Farm,,Wathegar 2 Wind Farm,18.5,Wind,4425,,,,BayWa r.e.,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,58.4352,-3.2159,UK Renewable Energy Planning Database
GBR0004424,Watford Lodge,,Watford Lodge,12.5,Wind,4424,,,,Broadview Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.3265,-1.1069,UK Renewable Energy Planning Database
GBR0004427,West Browncastle,West Browncastle,West Browncastle,30.0,Wind,4427,,,,Falck Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.659,-4.2091,UK Renewable Energy Planning Database
GBR0003738,Port of Sheerness Wind Farm Ltd,Port of Sheerness Wind Farm Ltd,Port of Sheerness Wind Farm (was Lappel Bank),8.2,Wind,3738,,,,Peel Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.443,0.7479,UK Renewable Energy Planning Database
