FacilityReportID,PollutantReleaseAndTransferReportID,FacilityID,NationalID,ParentCompanyName,FacilityName,StreetName,BuildingNumber,City,PostalCode,CountryCode,CountryName,Lat,Long,RBDGeoCode,RBDGeoName,NUTSRegionGeoCode,NUTSRegionGeoName,RBDSourceCode,RBDSourceName,NUTSRegionSourceCode,NUTSRegionSourceName,NACEMainEconomicActivityCode,NACEMainEconomicActivityName,MainEconomicActivityNameSource,CompetentAuthorityName,CompetentAuthorityAddressStreetName,CompetentAuthorityAddressBuildingNumber,CompetentAuthorityAddressCity,CompetentAuthorityAddressPostalCode,CompetentAuthorityAddressCountryCode,CompetentAuthorityAddressCountryName,CompetentAuthorityTelephoneCommunication,CompetentAuthorityFaxCommunication,CompetentAuthorityEmailCommunication,CompetentAuthorityContactPersonName,ProductionVolumeProductName,ProductionVolumeQuantity,ProductionVolumeUnitCode,ProductionVolumeUnitName,TotalIPPCInstallationQuantity,OperatingHours,TotalEmployeeQuantity,WebsiteCommunication,PublicInformation,ConfidentialIndicator,ConfidentialityReasonCode,ConfidentialityReasonName,ProtectVoluntaryData,RemarkText,MainIASectorCode,MainIASectorName,MainIAActivityCode,MainIAActivityName,MainIASubActivityCode,MainIASubActivityName
5423,41,13821,EA-776,CORBY POWER LTD,CORBY POWER LTD,"MITCHELL ROAD, PHOENIX PARKWAY, CORBY, NORTHAMPTONSHIRE",,,NN17 5QT,UK,United Kingdom,52.510406,-0.681194,UK05,Anglian,UKF2,"Leicestershire, Rutland and Northamptonshire",UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,7344,38,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5426,41,13826,EA-790,CORUS UK LTD,CORUS UK LTD,"CORUS ENGINEERING STEELS LTD, STOCKSBRIDGE WORKS, STOCKSBRIDGE, SHEFFIELD",,,S36 2JA,UK,United Kingdom,53.4826,-1.590986,UK04,Humber,UKE3,South Yorkshire,UNKNOWN,N/A,,,NACE_1.1:27.10,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5427,41,13827,EA-791,CORUS UK LTD,CORUS UK LTD,"CORUS RAIL (WORKINGTON) , DERWENT HOWE , MOSS BAY, WORKINGTON, CUMBRIA",,,CA14 5AE,UK,United Kingdom,54.630393,-3.569371,UK12,North West,UKD1,Cumbria,UNKNOWN,N/A,,,NACE_1.1:27.10,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Manufacture of basic iron and steel and of ferro-alloys (ECSC)*,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5442,41,13844,EA-824,CORYTON ENERGY CO LTD,CORYTON ENERGY CO LTD,"REFINERY ACCESS ROAD, THE MANORWAY, CORYTON, STANFORD-LE-HOPE, ESSEX",,,SS17 9LN,UK,United Kingdom,51.512215,0.511351,UK06,Thames,UKH3,Essex,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5457,41,13862,EA-888,DALKIA UTILITIES SERVICES PLC,DALKIA UTILITIES SERVICES PLC,"GENERATING STATION COMPLEX, CLARENDON WAY, LEEDS",,,LS2 9DA,UK,United Kingdom,53.803264,-1.553555,UK04,Humber,UKE4,West Yorkshire,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5458,41,13863,EA-889,DALKIA UTILITIES SERVICES PLC,DALKIA UTILITIES SERVICES PLC,"HEREFORD CHP STATION, PLOUGH LANE, HEREFORD",,,HR4 0NL,UK,United Kingdom,52.065004,-2.741019,UK09,Severn,UKG1,"Herefordshire, Worcestershire and Warwickshire",UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5459,41,13864,EA-895,DALKIA UTILITIES SERVICES PLC,DALKIA UTILITIES SERVICES PLC,"TUNNEL REFINERIES , TUNNEL AVENUE , GREENWICH, LONDON",,,SE10 0PA,UK,United Kingdom,51.493198,0.004482,UK06,Thames,UKI2,Outer London,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5460,41,13865,EA-896,DAMHEAD CREEK LTD,DAMHEAD CREEK LTD,"DAMHEAD CREEK POWER STATION, KINGSNORTH, HOO ST WERBURGH, ROCHESTER, KENT",,,ME3 9TX,UK,United Kingdom,51.413587,0.559731,UK06,Thames,UKJ4,Kent,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5466,41,13873,EA-912,DEESIDE POWER DEVELOPMENT CO LTD,DEESIDE POWER DEVELOPMENT CO LTD,"DEESIDE POWER STATION, PO BOX 782, WEIGHBRIDGE ROAD, DEESIDE, CLWYD",,,CH5 2UL,UK,United Kingdom,53.232627,-3.052872,UK11,Dee,UKL2,East Wales,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,6817,52,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5470,41,13877,EA-932,DERBY COGENERATION LTD,DERBY COGENERATION LTD,"DERBY CHP PLANT, SINFIN C SITE, VICTORY ROAD, DERBY",,,DE24 8EP,UK,United Kingdom,52.890538,-1.467865,UK04,Humber,UKF1,Derbyshire and Nottinghamshire,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5473,41,13880,EA-939,DERWENT COGENERATION LTD,DERWENT COGENERATION LTD,"COURTAULDS CHEMICALS , HOLME LANE, SPONDON, DERBY",,,DE21 7BS,UK,United Kingdom,52.91186,-1.414069,UK04,Humber,UKF1,Derbyshire and Nottinghamshire,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5540,41,14384,NI-0007/98A,Coolkeeragh (Holdings) Ltd,Coolkeeragh Power Station,"Electra Road, Maydown, Londonderry, N Ireland",,,BT47 1UL,UK,United Kingdom,0,0,UNKNOWN,N/A,UNKNOWN,N/A,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5541,41,14385,NI-0008/98A,Premier Power Ltd,Ballylumford Power Station,"Ballylumford, Islandmagee, Co Antrim, N Ireland",,,BT40 3RS,UK,United Kingdom,0,0,UNKNOWN,N/A,UNKNOWN,N/A,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5542,41,14386,NI-0009/98A: 0143/01A,Du Pont (UK) Ltd,Kevlar plant / Cogen plant,"Maydown, , Londonderry, N Ireland",,,BT47 6TU,UK,United Kingdom,0,0,UNKNOWN,N/A,UNKNOWN,N/A,UNKNOWN,N/A,,,NACE_1.1:24.70,Manufacture of man-made fibres,Manufacture of man-made fibres,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5543,41,14387,NI-0010/98A,AES Belfast West Power Ltd,Belfast West Power Station,"McCaughey Road, Belfast, , N Ireland",,,BT3 9AG,UK,United Kingdom,0,0,UNKNOWN,N/A,UNKNOWN,N/A,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5544,41,14388,NI-0011/98A,AES Kilroot Power Ltd,Kilroot Power Station,"Larne Road, Carrickfergus, Co Antrim, N Ireland",,,BT38 7LX,UK,United Kingdom,0,0,UNKNOWN,N/A,UNKNOWN,N/A,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5570,41,14444,Scotland-136,EXXONMOBIL AVIATION INTERNATIONAL LIMITED,ExonMobil,"SAGE Terminal, North Pittenheath Road, St.Fergus",,,AB42 7EP,UK,United Kingdom,57.5817,-1.841841,UK01,Scotland,UKM5,North Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:40.20,Manufacture of gas; distribution of gaseous fuels through mains,Manufacture of gas; distribution of gaseous fuels through mains,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5571,41,14445,Scotland-137,TRANSCO PLC,Transco Plc,"Garlogie Compressor station, Garlogie, Aberdeenshire",,,AB32 6US,UK,United Kingdom,57.1381,-2.389851,UK01,Scotland,UKM5,North Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5572,41,14446,Scotland-138,TRANSCO PLC,Transco Plc,"St Fergus Compressor station, St.Fergus North, St.Fergus",,,AB42 3EP,UK,United Kingdom,57.576,-1.84107,UK01,Scotland,UKM5,North Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5576,41,14455,Scotland-142,SCOTTISH AND SOUTHERN ENERGY PLC,Scotish and Southern Energy plc,"PETERHEAD POWER STATION, BODDAM, Peterhead",,,AB42 3BZ,UK,United Kingdom,57.4778,-1.788112,UK01,Scotland,UKM5,North Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5579,41,14458,Scotland-148,SCOTTISH AND SOUTHERN ENERGY PLC,Scottish & Southern Energy plc,"Gremista, Lerwick, Shetland",,,ZE1 0PS,UK,United Kingdom,60.1672,-1.16454,UK01,Scotland,UKM6,Highlands and Islands,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,138,A90,gigawatt,1,8760,25,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5590,41,14473,Scotland-176,UPM-KYMMENE (UK) LIMITED,UPM-Kymmene (UK) Ltd,"Meadowhead Road, Shewalton, Irvine",,,KA11 5AT,UK,United Kingdom,55.5793,-4.639681,UK01,Scotland,UKM3,South Western Scotland,UNKNOWN,N/A,,,NACE_1.1:21.12,Manufacture of paper and paperboard,Manufacture of paper and paperboard,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5594,41,14478,Scotland-189,BGE (UK) Limited,Brighouse Bay Compressor Station,"Brighouse Bay Compressor Station, Clash Cottage, Brighouse Bay, Kirkcudbright",,,DG6 4TR,UK,United Kingdom,54.7888,-4.108793,UK02,Solway Tweed,UKM3,South Western Scotland,UNKNOWN,N/A,,,NACE_1.1:40.20,Manufacture of gas; distribution of gaseous fuels through mains,Manufacture of gas; distribution of gaseous fuels through mains,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5603,41,14489,Scotland-21,TRANSCO PLC,Transco Plc,"Bathgate Compressor Station, Gowanbank Quarry, Avonbridge",,,FK1 2JY,UK,United Kingdom,55.9198,-3.740892,UK01,Scotland,UKM2,Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5606,41,14492,Scotland-213,TRANSCO PLC,Transco Plc,"Moffat Compressor Station, Beattock, Dumfrieshire",,,DG10 9RC,UK,United Kingdom,55.2794,-3.440379,UK02,Solway Tweed,UKM3,South Western Scotland,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5608,41,14494,Scotland-215,BGE (UK) Limited,Beattock Compressor Station,"Beattock Compressor Station, Lochmaben Road, Beattock",,,DG10 9RL,UK,United Kingdom,55.2812,-3.43887,UK02,Solway Tweed,UKM3,South Western Scotland,UNKNOWN,N/A,,,NACE_1.1:40.00,"Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply",Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5616,41,14508,Scotland-30,SCOTTISH POWER PLC,Scottish Power Plc,"Cockenzie Power Station, East Lothian,",,,EH32 9SD,UK,United Kingdom,55.9687,-2.9708,UK01,Scotland,UKM2,Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5618,41,14511,Scotland-34,SCOTTISH POWER PLC,Scottish Power Generation uk,"Longannet Power Station, Kincardine On Forth,",,,FK10 4AA,UK,United Kingdom,56.05,-3.682043,UK01,Scotland,UKM2,Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:40.30,Steam and hot water supply,Steam and hot water supply,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5620,41,14513,Scotland-37,TRANSCO PLC,Transco Plc,"Kirriemuir Compressor station, Forestmuir Road, Forfar",,,DD8 3TP,UK,United Kingdom,56.6815,-2.931931,UK01,Scotland,UKM2,Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:60.30,Transport via pipelines,Transport via pipelines,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5625,41,14521,Scotland-49,FIFE POWER,Fife Power Plant,"Westfield Development Centre, Cardenden, Fife",,,KY5 0HP,UK,United Kingdom,56.1688,-3.305729,UK01,Scotland,UKM2,Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
5627,41,14523,Scotland-50,GRANGEMOUTH CHP LIMITED,Grangemouth CHP Ltd,"BoNess Road, Grangemouth, Stirlingshire",,,FK3 9XQ,UK,United Kingdom,56.0095,-3.691989,UK01,Scotland,UKM2,Eastern Scotland,UNKNOWN,N/A,,,NACE_1.1:40.10,Production and distribution of electricity,Production and distribution of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163982,233,12878,DTiOffsh-AH001,Amerada Hess Ltd,AH001,,,xxxxx,,UK,United Kingdom,58.19096,0.112838,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163023,233,12879,DTiOffsh-Alba-Northern,ChevronTexaco,Alba Northern,,,xxxxx,,UK,United Kingdom,58.05861,1.081388,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165549,233,12880,DTiOffsh-Alwyn-North-A,TotalFinaElf,Alwyn North A,,,xxxxx,,UK,United Kingdom,60.80917,1.737777,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163983,233,12881,DTiOffsh-Anasuria,Shell UK Exp and Prod,Anasuria,,,xxxxx,,UK,United Kingdom,57.25722,0.809722,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163024,233,12882,DTiOffsh-Andrew,BP,Andrew,,,xxxxx,,UK,United Kingdom,58.03778,1.404166,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165550,233,12883,DTiOffsh-Armada,BG Group plc,Armada,,,xxxxx,,UK,United Kingdom,57.95743,1.845905,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164006,233,12884,DTiOffsh-Balmoral,CNR International (UK) Limited,Balmoral,,,xxxxx,,UK,United Kingdom,0,0,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161194,233,12885,DTiOffsh-Banff-FPSO,CNR International (UK) Limited,Banff FPSO,,,xxxxx,,UK,United Kingdom,57.00125,1.294152,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165570,233,12886,DTiOffsh-Beryl-Alpha,Mobil North Sea Ltd,Beryl Alpha,,,xxxxx,,UK,United Kingdom,59.54569,1.537902,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164007,233,12887,DTiOffsh-Beryl-Bravo,Mobil North Sea Ltd,Beryl Bravo,,,xxxxx,,UK,United Kingdom,59.61034,1.513019,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161195,233,12888,DTiOffsh-Bleo-Holm,Talisman Energy (UK) Ltd,Bleo Holm,,,xxxxx,,UK,United Kingdom,58.10157,-1.43845,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165571,233,12889,DTiOffsh-Brae-Alpha,Marathon Oil UK Ltd,Brae Alpha,,,xxxxx,,UK,United Kingdom,58.69264,1.281861,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163041,233,12890,DTiOffsh-Brae-Bravo,Marathon Oil UK Ltd,Brae Bravo,,,xxxxx,,UK,United Kingdom,58.79236,1.347397,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161192,233,12892,DTiOffsh-Brent-Bravo,Shell UK Exp and Prod,Brent Bravo,,,xxxxx,,UK,United Kingdom,61.05583,1.713055,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165569,233,12893,DTiOffsh-Brent-Charlie,Shell UK Exp and Prod,Brent Charlie,,,xxxxx,,UK,United Kingdom,61.09611,1.721666,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163042,233,12894,DTiOffsh-Brent-Delta,Shell UK Exp and Prod,Brent Delta,,,xxxxx,,UK,United Kingdom,61.1325,1.736111,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161193,233,12895,DTiOffsh-Britannia,Britannia Operator Ltd,Britannia,,,xxxxx,,UK,United Kingdom,58.04865,1.138761,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164005,233,12896,DTiOffsh-Bruce,BP,Bruce,,,xxxxx,,UK,United Kingdom,59.74381,1.672205,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163039,233,12897,DTiOffsh-Captain-FPSO,ChevronTexaco,Captain FPSO,,,xxxxx,,UK,United Kingdom,58.28333,-1.8,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161191,233,12898,DTiOffsh-Captain-Platform,ChevronTexaco,Captain Platform Complex,,,xxxxx,,UK,United Kingdom,58.39816,1.99576,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164003,233,12899,DTiOffsh-Claymore,Talisman Energy (UK) Ltd,Claymore Alpha,,,xxxxx,,UK,United Kingdom,58.44944,-0.25361,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163040,233,12900,DTiOffsh-Cleeton,BP,Cleeton,,,xxxxx,,UK,United Kingdom,54.03333,0.72775,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
